id,name,variant,price,brand,image_name,image_url,category
422223-66801_2100,siebenachtel Jeans mit Blumenmuster Regular Fit,"blue, white",89.99,gerry weber,78-jeans-mit-blumenmuster-regular-fit-01.jpg,https://pic.gerryweber.com/static/i/1_422223-66801_2100_01/pdmain/78-jeans-mit-blumenmuster-regular-fit-01.jpg,Hosen
422223-66801_3117,siebenachtel Jeans mit Blumenmuster Regular Fit,"pink, rosa, weiß",89.99,gerry weber,78-jeans-mit-blumenmuster-regular-fit-01.jpg,https://pic.gerryweber.com/static/i/1_422223-66801_3117_01/pdmain/78-jeans-mit-blumenmuster-regular-fit-01.jpg,Hosen
422223-66801_3118,siebenachtel Jeans mit Blumenmuster Regular Fit,"rosa, candy",89.99,gerry weber,78-jeans-mit-blumenmuster-regular-fit-01.jpg,https://pic.gerryweber.com/static/i/1_422223-66801_3118_01/pdmain/78-jeans-mit-blumenmuster-regular-fit-01.jpg,Hosen
422223-66801_5130,siebenachtel Jeans mit Blumenmuster Regular Fit,"lime, khaki",89.99,gerry weber,78-jeans-mit-blumenmuster-regular-fit-01.jpg,https://pic.gerryweber.com/static/i/1_422223-66801_5130_01/pdmain/78-jeans-mit-blumenmuster-regular-fit-01.jpg,Hosen
422225-66880_86800,5-Pocket Capri,dark blue denim,79.99,gerry weber,5-pocket-capri-01.jpg,https://pic.gerryweber.com/static/i/1_422225-66880_86800_01/pdmain/5-pocket-capri-01.jpg,Hosen
422225-66880_99600,5-Pocket Capri,"weiß, weiß",79.99,gerry weber,5-pocket-capri-01.jpg,https://pic.gerryweber.com/static/i/1_422225-66880_99600_01/pdmain/5-pocket-capri-01.jpg,Hosen
422227-66880_859002,Basic Jeans Regular Fit,blue denim mit use,89.99,gerry weber,basic-jeans-regular-fit-02.jpg,https://pic.gerryweber.com/static/i/1_422227-66880_859002_02/pdmain/basic-jeans-regular-fit-02.jpg,Hosen
422227-66880_86800,Basic Jeans Regular Fit,dark blue denim,89.99,gerry weber,basic-jeans-regular-fit-02.jpg,https://pic.gerryweber.com/static/i/1_422227-66880_86800_02/pdmain/basic-jeans-regular-fit-02.jpg,Hosen
422227-66880_87300,Basic Jeans Regular Fit,blue denim,89.99,gerry weber,basic-jeans-regular-fit-01.jpg,https://pic.gerryweber.com/static/i/1_422227-66880_87300_01/pdmain/basic-jeans-regular-fit-01.jpg,Hosen
422227-66880_98600,Basic Jeans Regular Fit,muschel,89.99,gerry weber,basic-jeans-regular-fit-02.jpg,https://pic.gerryweber.com/static/i/1_422227-66880_98600_02/pdmain/basic-jeans-regular-fit-02.jpg,Hosen
422229-66880_27700,siebenachtel Jeans Regular Fit,grey denim,89.99,gerry weber,78-jeans-regular-fit-02.jpg,https://pic.gerryweber.com/static/i/1_422229-66880_27700_02/pdmain/78-jeans-regular-fit-02.jpg,Hosen
422229-66880_30869,siebenachtel Jeans Regular Fit,candied,89.99,gerry weber,78-jeans-regular-fit-01.jpg,https://pic.gerryweber.com/static/i/1_422229-66880_30869_01/pdmain/78-jeans-regular-fit-01.jpg,Hosen
422229-66880_50892,siebenachtel Jeans Regular Fit,aqua grey,89.99,gerry weber,78-jeans-regular-fit-01.jpg,https://pic.gerryweber.com/static/i/1_422229-66880_50892_01/pdmain/78-jeans-regular-fit-01.jpg,Hosen
422229-66880_826002,siebenachtel Jeans Regular Fit,bleach mit use,89.99,gerry weber,78-jeans-regular-fit-02.jpg,https://pic.gerryweber.com/static/i/1_422229-66880_826002_02/pdmain/78-jeans-regular-fit-02.jpg,Hosen
422229-66880_87300,siebenachtel Jeans Regular Fit,blue denim,89.99,gerry weber,78-jeans-regular-fit-02.jpg,https://pic.gerryweber.com/static/i/1_422229-66880_87300_02/pdmain/78-jeans-regular-fit-02.jpg,Hosen
422229-66880_98600,siebenachtel Jeans Regular Fit,muschel,89.99,gerry weber,78-jeans-regular-fit-01.jpg,https://pic.gerryweber.com/static/i/1_422229-66880_98600_01/pdmain/78-jeans-regular-fit-01.jpg,Hosen
422229-66880_99600,siebenachtel Jeans Regular Fit,"weiß, weiß",89.99,gerry weber,78-jeans-regular-fit-02.jpg,https://pic.gerryweber.com/static/i/1_422229-66880_99600_02/pdmain/78-jeans-regular-fit-02.jpg,Hosen
422231-66912_3111,Germusterte Caprihose,"pink, grün, beige",79.99,gerry weber,germusterte-caprihose-02.jpg,https://pic.gerryweber.com/static/i/1_422231-66912_3111_02/pdmain/germusterte-caprihose-02.jpg,Hosen
422890-44101_80879,Hose aus EcoVero Viskose,azur,49.99,gerry weber,hose-aus-ecovero-viskose-01.jpg,https://pic.gerryweber.com/static/i/1_422890-44101_80879_01/pdmain/hose-aus-ecovero-viskose-01.jpg,Hosen
422893-44017_3058,Jumpsuit EcoVero,"lila, pink, grün druck",99.99,gerry weber,jumpsuit-ecovero-02.jpg,https://pic.gerryweber.com/static/i/1_422893-44017_3058_02/pdmain/jumpsuit-ecovero-02.jpg,Sonstiges
422896-44017_11000,Weite Hose EcoVero,schwarz,59.99,gerry weber,weite-hose-ecovero-02.jpg,https://pic.gerryweber.com/static/i/1_422896-44017_11000_02/pdmain/weite-hose-ecovero-02.jpg,Hosen
422896-44017_30877,Weite Hose EcoVero,rasberry,59.99,gerry weber,weite-hose-ecovero-01.jpg,https://pic.gerryweber.com/static/i/1_422896-44017_30877_01/pdmain/weite-hose-ecovero-01.jpg,Hosen
422896-44017_80884,Weite Hose EcoVero,lapislazuli,59.99,gerry weber,weite-hose-ecovero-02.jpg,https://pic.gerryweber.com/static/i/1_422896-44017_80884_02/pdmain/weite-hose-ecovero-02.jpg,Hosen
422897-44017_5058,Bedruckte Jerseyhose EcoVero,grün druck,59.99,gerry weber,bedruckte-jerseyhose-ecovero-01.jpg,https://pic.gerryweber.com/static/i/1_422897-44017_5058_01/pdmain/bedruckte-jerseyhose-ecovero-01.jpg,Hosen
430000-44040_606740,Kapuzenjacke aus Sweat,sorbet melange,69.99,gerry weber,kapuzenjacke-aus-sweat-01.jpg,https://pic.gerryweber.com/static/i/1_430000-44040_606740_01/pdmain/kapuzenjacke-aus-sweat-01.jpg,Oberteile
430206-44700_11000,Jacke mit feinem Strukturstrick,schwarz,89.99,gerry weber,jacke-mit-feinem-strukturstrick-01.jpg,https://pic.gerryweber.com/static/i/1_430206-44700_11000_01/pdmain/jacke-mit-feinem-strukturstrick-01.jpg,Oberteile
430206-44700_60674,Jacke mit feinem Strukturstrick,sorbet,69.99,gerry weber,jacke-mit-feinem-strukturstrick-02.jpg,https://pic.gerryweber.com/static/i/1_430206-44700_60674_02/pdmain/jacke-mit-feinem-strukturstrick-02.jpg,Oberteile
430207-44719_80879,Strickjacke mit Kontrastkanten,azur,69.99,gerry weber,strickjacke-mit-kontrastkanten-01.jpg,https://pic.gerryweber.com/static/i/1_430207-44719_80879_01/pdmain/strickjacke-mit-kontrastkanten-01.jpg,Oberteile
430207-44719_80881,Strickjacke mit Kontrastkanten,vivid blue,69.99,gerry weber,strickjacke-mit-kontrastkanten-01.jpg,https://pic.gerryweber.com/static/i/1_430207-44719_80881_01/pdmain/strickjacke-mit-kontrastkanten-01.jpg,Oberteile
430207-44719_904750,Strickjacke mit Kontrastkanten,toffee melange,69.99,gerry weber,strickjacke-mit-kontrastkanten-01.jpg,https://pic.gerryweber.com/static/i/1_430207-44719_904750_01/pdmain/strickjacke-mit-kontrastkanten-01.jpg,Oberteile
430208-44719_99700,Strickjacke mit Rippenstruktur,off-white,69.99,gerry weber,strickjacke-mit-rippenstruktur-01.jpg,https://pic.gerryweber.com/static/i/1_430208-44719_99700_01/pdmain/strickjacke-mit-rippenstruktur-01.jpg,Oberteile
430209-44715_50895,Offene Strickjacke,light khaki,79.99,gerry weber,offene-strickjacke-01.jpg,https://pic.gerryweber.com/static/i/1_430209-44715_50895_01/pdmain/offene-strickjacke-01.jpg,Oberteile
430211-44702_50898,Offene Strickjacke,aloe,79.99,gerry weber,offene-strickjacke-01.jpg,https://pic.gerryweber.com/static/i/1_430211-44702_50898_01/pdmain/offene-strickjacke-01.jpg,Oberteile
430211-44702_80879,Offene Strickjacke,azur,79.99,gerry weber,offene-strickjacke-01.jpg,https://pic.gerryweber.com/static/i/1_430211-44702_80879_01/pdmain/offene-strickjacke-01.jpg,Oberteile
430211-44702_99700,Offene Strickjacke,off-white,79.99,gerry weber,offene-strickjacke-01.jpg,https://pic.gerryweber.com/static/i/1_430211-44702_99700_01/pdmain/offene-strickjacke-01.jpg,Oberteile
430212-44713_50892,Grob gestrickte Jacke,aqua grey,89.99,gerry weber,grob-gestrickte-jacke-01.jpg,https://pic.gerryweber.com/static/i/1_430212-44713_50892_01/pdmain/grob-gestrickte-jacke-01.jpg,Oberteile
430212-44713_80879,Grob gestrickte Jacke,azur,89.99,gerry weber,grob-gestrickte-jacke-01.jpg,https://pic.gerryweber.com/static/i/1_430212-44713_80879_01/pdmain/grob-gestrickte-jacke-01.jpg,Oberteile
430215-44718_11000,Jacke ais feinem Strick,schwarz,59.99,gerry weber,jacke-ais-feinem-strick-01.jpg,https://pic.gerryweber.com/static/i/1_430215-44718_11000_01/pdmain/jacke-ais-feinem-strick-01.jpg,Oberteile
430215-44718_60674,Jacke ais feinem Strick,sorbet,59.99,gerry weber,jacke-ais-feinem-strick-01.jpg,https://pic.gerryweber.com/static/i/1_430215-44718_60674_01/pdmain/jacke-ais-feinem-strick-01.jpg,Oberteile
430216-44742_50903,Strickjacke aus Leinen-Baumwolle,botanical,69.99,gerry weber,strickjacke-aus-leinen-baumwolle-02.jpg,https://pic.gerryweber.com/static/i/1_430216-44742_50903_02/pdmain/strickjacke-aus-leinen-baumwolle-02.jpg,Oberteile
430217-44744_5058,Gemusterte Jacke organic cotton,grün druck,79.99,gerry weber,gemusterte-jacke-organic-cotton-02.jpg,https://pic.gerryweber.com/static/i/1_430217-44744_5058_02/pdmain/gemusterte-jacke-organic-cotton-02.jpg,Jacken
430220-44702_8092,Offene Strickjacke,"blau, ecru, weiss ringel",59.99,gerry weber,offene-strickjacke-01.jpg,https://pic.gerryweber.com/static/i/1_430220-44702_8092_01/pdmain/offene-strickjacke-01.jpg,Oberteile
430600-38212_80879,Jacke aus Stretchcotton,azur,99.99,gerry weber,jacke-aus-stretchcotton-01.jpg,https://pic.gerryweber.com/static/i/1_430600-38212_80879_01/pdmain/jacke-aus-stretchcotton-01.jpg,Jacken
430601-38212_50895,Kurze Jacke aus Jeans,light khaki,99.99,gerry weber,kurze-jacke-aus-jeans-01.jpg,https://pic.gerryweber.com/static/i/1_430601-38212_50895_01/pdmain/kurze-jacke-aus-jeans-01.jpg,Jacken
430602-38750_839008,Jeansjacke freundin perfect piece,light blue denim,119.99,gerry weber,jeansjacke-freundin-perfect-piece-01.jpg,https://pic.gerryweber.com/static/i/1_430602-38750_839008_01/pdmain/jeansjacke-freundin-perfect-piece-01.jpg,Jacken
440400-31115_80837,Lange Steppweste,dark navy,99.99,gerry weber,lange-steppweste-01.jpg,https://pic.gerryweber.com/static/i/1_440400-31115_80837_01/pdmain/lange-steppweste-01.jpg,Jacken
460301-66460_1098,Langarmbluse mit Kontrastprint,"schwarz, ecru, weiss druck",69.99,gerry weber,langarmbluse-mit-kontrastprint-02.jpg,https://pic.gerryweber.com/static/i/1_460301-66460_1098_02/pdmain/langarmbluse-mit-kontrastprint-02.jpg,Oberteile
460311-66475_8088,Bluse mit Milles Fleurs Dessin,blau druck,39.99,gerry weber,bluse-mit-milles-fleurs-dessin-01.jpg,https://pic.gerryweber.com/static/i/1_460311-66475_8088_01/pdmain/bluse-mit-milles-fleurs-dessin-01.jpg,Oberteile
460311-66475_8089,Bluse mit Milles Fleurs Dessin,blau druck,39.99,gerry weber,bluse-mit-milles-fleurs-dessin-01.jpg,https://pic.gerryweber.com/static/i/1_460311-66475_8089_01/pdmain/bluse-mit-milles-fleurs-dessin-01.jpg,Oberteile
460313-67231_85900,dreiviertel Arm Bluse aus Lyocell,blue denim,69.99,gerry weber,34-arm-bluse-aus-lyocell-01.jpg,https://pic.gerryweber.com/static/i/1_460313-67231_85900_01/pdmain/34-arm-bluse-aus-lyocell-01.jpg,Oberteile
460314-66485_509000,dreiviertel Arm Bluse aus Leinen,dark aloe melange,69.99,gerry weber,34-arm-bluse-aus-leinen-01.jpg,https://pic.gerryweber.com/static/i/1_460314-66485_509000_01/pdmain/34-arm-bluse-aus-leinen-01.jpg,Oberteile
460314-66485_808790,dreiviertel Arm Bluse aus Leinen,azur melange,69.99,gerry weber,34-arm-bluse-aus-leinen-01.jpg,https://pic.gerryweber.com/static/i/1_460314-66485_808790_01/pdmain/34-arm-bluse-aus-leinen-01.jpg,Oberteile
460314-66485_99600,dreiviertel Arm Bluse aus Leinen,"weiß, weiß",69.99,gerry weber,34-arm-bluse-aus-leinen-01.jpg,https://pic.gerryweber.com/static/i/1_460314-66485_99600_01/pdmain/34-arm-bluse-aus-leinen-01.jpg,Oberteile
460315-66485_509000,Longbluse aus Leinen,dark aloe melange,79.99,gerry weber,longbluse-aus-leinen-01.jpg,https://pic.gerryweber.com/static/i/1_460315-66485_509000_01/pdmain/longbluse-aus-leinen-01.jpg,Oberteile
460315-66485_808790,Longbluse aus Leinen,azur melange,79.99,gerry weber,longbluse-aus-leinen-01.jpg,https://pic.gerryweber.com/static/i/1_460315-66485_808790_01/pdmain/longbluse-aus-leinen-01.jpg,Oberteile
460315-66485_99600,Longbluse aus Leinen,"weiß, weiß",79.99,gerry weber,longbluse-aus-leinen-01.jpg,https://pic.gerryweber.com/static/i/1_460315-66485_99600_01/pdmain/longbluse-aus-leinen-01.jpg,Oberteile
460317-66484_5089,Tunika aus reinem Leinen,"grün, blau druck",79.99,gerry weber,tunika-aus-reinem-leinen-01.jpg,https://pic.gerryweber.com/static/i/1_460317-66484_5089_01/pdmain/tunika-aus-reinem-leinen-01.jpg,Oberteile
460317-66484_8089,Tunika aus reinem Leinen,blau druck,79.99,gerry weber,tunika-aus-reinem-leinen-01.jpg,https://pic.gerryweber.com/static/i/1_460317-66484_8089_01/pdmain/tunika-aus-reinem-leinen-01.jpg,Oberteile
460318-66479_4058,Tunika mit Milles-Fleurs Dessin,"gelb, grün druck",79.99,gerry weber,tunika-mit-milles-fleurs-dessin-01.jpg,https://pic.gerryweber.com/static/i/1_460318-66479_4058_01/pdmain/tunika-mit-milles-fleurs-dessin-01.jpg,Oberteile
460320-66480_30870,dreiviertel Arm Bluse mit Lochstickerei,candy,49.99,gerry weber,34-arm-bluse-mit-lochstickerei-01.jpg,https://pic.gerryweber.com/static/i/1_460320-66480_30870_01/pdmain/34-arm-bluse-mit-lochstickerei-01.jpg,Oberteile
460320-66480_50896,dreiviertel Arm Bluse mit Lochstickerei,lime,69.99,gerry weber,34-arm-bluse-mit-lochstickerei-01.jpg,https://pic.gerryweber.com/static/i/1_460320-66480_50896_01/pdmain/34-arm-bluse-mit-lochstickerei-01.jpg,Oberteile
460320-66480_99700,dreiviertel Arm Bluse mit Lochstickerei,off-white,69.99,gerry weber,34-arm-bluse-mit-lochstickerei-01.jpg,https://pic.gerryweber.com/static/i/1_460320-66480_99700_01/pdmain/34-arm-bluse-mit-lochstickerei-01.jpg,Oberteile
460322-67229_8059,Kurzarmbluse mit Minimalmuster,"blau, grün druck",39.99,gerry weber,kurzarmbluse-mit-minimalmuster-01.jpg,https://pic.gerryweber.com/static/i/1_460322-67229_8059_01/pdmain/kurzarmbluse-mit-minimalmuster-01.jpg,Oberteile
460322-67229_9089,Kurzarmbluse mit Minimalmuster,"ecru, weiss, blau druck",39.99,gerry weber,kurzarmbluse-mit-minimalmuster-01.jpg,https://pic.gerryweber.com/static/i/1_460322-67229_9089_01/pdmain/kurzarmbluse-mit-minimalmuster-01.jpg,Oberteile
460323-66489_9038,Blusenshirt aus reiner Viskose,"ecru, weiss, lila, pink druck",49.99,gerry weber,blusenshirt-aus-reiner-viskose-02.jpg,https://pic.gerryweber.com/static/i/1_460323-66489_9038_02/pdmain/blusenshirt-aus-reiner-viskose-02.jpg,Oberteile
460324-66490_5097,Bluse mit Mustermix,"grün, ecru, weiss streifen",59.99,gerry weber,bluse-mit-mustermix-01.jpg,https://pic.gerryweber.com/static/i/1_460324-66490_5097_01/pdmain/bluse-mit-mustermix-01.jpg,Oberteile
460329-66489_3058,Gemustertes Blusenshirt EcoVero,"lila, pink, grün druck",39.99,gerry weber,gemustertes-blusenshirt-ecovero-02.jpg,https://pic.gerryweber.com/static/i/1_460329-66489_3058_02/pdmain/gemustertes-blusenshirt-ecovero-02.jpg,Oberteile
460329-66489_5059,Gemustertes Blusenshirt EcoVero,grün druck,39.99,gerry weber,gemustertes-blusenshirt-ecovero-01.jpg,https://pic.gerryweber.com/static/i/1_460329-66489_5059_01/pdmain/gemustertes-blusenshirt-ecovero-01.jpg,Oberteile
460329-66489_9038,Gemustertes Blusenshirt EcoVero,"ecru, weiss, lila, pink druck",39.99,gerry weber,gemustertes-blusenshirt-ecovero-02.jpg,https://pic.gerryweber.com/static/i/1_460329-66489_9038_02/pdmain/gemustertes-blusenshirt-ecovero-02.jpg,Oberteile
460330-66499_30877,Ärmellose Bluse,rasberry,49.99,gerry weber,aermellose-bluse-01.jpg,https://pic.gerryweber.com/static/i/1_460330-66499_30877_01/pdmain/aermellose-bluse-01.jpg,Oberteile
460330-66499_50903,Ärmellose Bluse,botanical,49.99,gerry weber,aermellose-bluse-01.jpg,https://pic.gerryweber.com/static/i/1_460330-66499_50903_01/pdmain/aermellose-bluse-01.jpg,Oberteile
460330-66499_99600,Ärmellose Bluse,"weiß, weiß",49.99,gerry weber,aermellose-bluse-01.jpg,https://pic.gerryweber.com/static/i/1_460330-66499_99600_01/pdmain/aermellose-bluse-01.jpg,Oberteile
460332-66490_3059,Bluse mit Palmenblättern,"lila, pink, grün druck",49.99,gerry weber,bluse-mit-palmenblaettern-01.jpg,https://pic.gerryweber.com/static/i/1_460332-66490_3059_01/pdmain/bluse-mit-palmenblaettern-01.jpg,Oberteile
460332-66490_5059,Bluse mit Palmenblättern,grün druck,49.99,gerry weber,bluse-mit-palmenblaettern-02.jpg,https://pic.gerryweber.com/static/i/1_460332-66490_5059_02/pdmain/bluse-mit-palmenblaettern-02.jpg,Oberteile
460335-66502_30877,Blusenshirt aus Viskose,rasberry,39.99,gerry weber,blusenshirt-aus-viskose-02.jpg,https://pic.gerryweber.com/static/i/1_460335-66502_30877_02/pdmain/blusenshirt-aus-viskose-02.jpg,Oberteile
460335-66502_50903,Blusenshirt aus Viskose,botanical,39.99,gerry weber,blusenshirt-aus-viskose-02.jpg,https://pic.gerryweber.com/static/i/1_460335-66502_50903_02/pdmain/blusenshirt-aus-viskose-02.jpg,Oberteile
460335-66502_60677,Blusenshirt aus Viskose,sundown,39.99,gerry weber,blusenshirt-aus-viskose-02.jpg,https://pic.gerryweber.com/static/i/1_460335-66502_60677_02/pdmain/blusenshirt-aus-viskose-02.jpg,Oberteile
460335-66502_80884,Blusenshirt aus Viskose,lapislazuli,39.99,gerry weber,blusenshirt-aus-viskose-02.jpg,https://pic.gerryweber.com/static/i/1_460335-66502_80884_02/pdmain/blusenshirt-aus-viskose-02.jpg,Oberteile
460336-66503_30877,dreiviertel Arm Bluse organic cotton,rasberry,49.99,gerry weber,34-arm-bluse-organic-cotton-02.jpg,https://pic.gerryweber.com/static/i/1_460336-66503_30877_02/pdmain/34-arm-bluse-organic-cotton-02.jpg,Oberteile
460336-66503_50903,dreiviertel Arm Bluse organic cotton,botanical,49.99,gerry weber,34-arm-bluse-organic-cotton-01.jpg,https://pic.gerryweber.com/static/i/1_460336-66503_50903_01/pdmain/34-arm-bluse-organic-cotton-01.jpg,Oberteile
460337-66485_99600,einhalb Arm Bluse,"weiß, weiß",69.99,gerry weber,12-arm-bluse-01.jpg,https://pic.gerryweber.com/static/i/1_460337-66485_99600_01/pdmain/12-arm-bluse-01.jpg,Oberteile
460340-66485_308770,Longbluse aus Leinen,rasberry melange,79.99,gerry weber,longbluse-aus-leinen-02.jpg,https://pic.gerryweber.com/static/i/1_460340-66485_308770_02/pdmain/longbluse-aus-leinen-02.jpg,Oberteile
460340-66485_99600,Longbluse aus Leinen,"weiß, weiß",79.99,gerry weber,longbluse-aus-leinen-02.jpg,https://pic.gerryweber.com/static/i/1_460340-66485_99600_02/pdmain/longbluse-aus-leinen-02.jpg,Oberteile
460341-66784_9129,Bluse mit Krempelarm,"sahara, botanical, rasberry",79.99,gerry weber,bluse-mit-krempelarm-01.jpg,https://pic.gerryweber.com/static/i/1_460341-66784_9129_01/pdmain/bluse-mit-krempelarm-01.jpg,Oberteile
460342-66783_3058,Bluse mit floralem Dessin,"lila, pink, grün druck",79.99,gerry weber,bluse-mit-floralem-dessin-01.jpg,https://pic.gerryweber.com/static/i/1_460342-66783_3058_01/pdmain/bluse-mit-floralem-dessin-01.jpg,Oberteile
460342-66783_6084,Bluse mit floralem Dessin,"rot, orange, blau multicolor",79.99,gerry weber,bluse-mit-floralem-dessin-02.jpg,https://pic.gerryweber.com/static/i/1_460342-66783_6084_02/pdmain/bluse-mit-floralem-dessin-02.jpg,Oberteile
460350-66483_5089,einhalb Arm Bluse organic cotton,"grün, blau druck",59.99,gerry weber,12-arm-bluse-organic-cotton-01.jpg,https://pic.gerryweber.com/static/i/1_460350-66483_5089_01/pdmain/12-arm-bluse-organic-cotton-01.jpg,Oberteile
460350-66483_8089,einhalb Arm Bluse organic cotton,blau druck,59.99,gerry weber,12-arm-bluse-organic-cotton-01.jpg,https://pic.gerryweber.com/static/i/1_460350-66483_8089_01/pdmain/12-arm-bluse-organic-cotton-01.jpg,Oberteile
460353-66510_30877,Lässige dreiviertel Arm Bluse,rasberry,69.99,gerry weber,laessige-34-arm-bluse-01.jpg,https://pic.gerryweber.com/static/i/1_460353-66510_30877_01/pdmain/laessige-34-arm-bluse-01.jpg,Oberteile
460353-66510_99600,Lässige dreiviertel Arm Bluse,"weiß, weiß",69.99,gerry weber,laessige-34-arm-bluse-01.jpg,https://pic.gerryweber.com/static/i/1_460353-66510_99600_01/pdmain/laessige-34-arm-bluse-01.jpg,Oberteile
470001-44005_1039,dreiviertel Arm Shirt mit Ausbrenneroptik,"schwarz, lila, pink druck",29.99,gerry weber,34-arm-shirt-mit-ausbrenneroptik-01.jpg,https://pic.gerryweber.com/static/i/1_470001-44005_1039_01/pdmain/34-arm-shirt-mit-ausbrenneroptik-01.jpg,Oberteile
470003-44020_11000,Locker geschnittenes Sweatshirt,schwarz,49.99,gerry weber,locker-geschnittenes-sweatshirt-01.jpg,https://pic.gerryweber.com/static/i/1_470003-44020_11000_01/pdmain/locker-geschnittenes-sweatshirt-01.jpg,Oberteile
470003-44020_60674,Locker geschnittenes Sweatshirt,sorbet,49.99,gerry weber,locker-geschnittenes-sweatshirt-01.jpg,https://pic.gerryweber.com/static/i/1_470003-44020_60674_01/pdmain/locker-geschnittenes-sweatshirt-01.jpg,Oberteile
470004-44007_1098,Langarmshirt mit Alloverprint,"schwarz, ecru, weiss druck",39.99,gerry weber,langarmshirt-mit-alloverprint-01.jpg,https://pic.gerryweber.com/static/i/1_470004-44007_1098_01/pdmain/langarmshirt-mit-alloverprint-01.jpg,Oberteile
470005-44007_60674,Langarmshirt mit Stehkragen,sorbet,29.99,gerry weber,langarmshirt-mit-stehkragen-01.jpg,https://pic.gerryweber.com/static/i/1_470005-44007_60674_01/pdmain/langarmshirt-mit-stehkragen-01.jpg,Oberteile
470006-44018_99700,dreiviertel Arm Shirt mit Frontprint,off-white,29.99,gerry weber,34-arm-shirt-mit-frontprint-01.jpg,https://pic.gerryweber.com/static/i/1_470006-44018_99700_01/pdmain/34-arm-shirt-mit-frontprint-01.jpg,Oberteile
470007-44002_1098,Langarmshirt mit modischem Muster,"schwarz, ecru, weiss druck",39.99,gerry weber,langarmshirt-mit-modischem-muster-01.jpg,https://pic.gerryweber.com/static/i/1_470007-44002_1098_01/pdmain/langarmshirt-mit-modischem-muster-01.jpg,Oberteile
470018-44046_904750,dreiviertel Arm Shirt mit Materialpatch,toffee melange,49.99,gerry weber,34-arm-shirt-mit-materialpatch-01.jpg,https://pic.gerryweber.com/static/i/1_470018-44046_904750_01/pdmain/34-arm-shirt-mit-materialpatch-01.jpg,Oberteile
470019-44012_1098,Shirt mit grafischem Muster,"schwarz, ecru, weiss druck",39.99,gerry weber,shirt-mit-grafischem-muster-01.jpg,https://pic.gerryweber.com/static/i/1_470019-44012_1098_01/pdmain/shirt-mit-grafischem-muster-01.jpg,Oberteile
470021-44008_8093,dreiviertel Arm Shirt mit Fledermausarm EcoVero,"blau, ecru, weiss ringel",39.99,gerry weber,34-arm-shirt-mit-fledermausarm-ecovero-01.jpg,https://pic.gerryweber.com/static/i/1_470021-44008_8093_01/pdmain/34-arm-shirt-mit-fledermausarm-ecovero-01.jpg,Oberteile
470028-44004_9082,Geringeltes Shirt organic cotton,"ecru, weiss, blau ringel",19.99,gerry weber,geringeltes-shirt-organic-cotton-01.jpg,https://pic.gerryweber.com/static/i/1_470028-44004_9082_01/pdmain/geringeltes-shirt-organic-cotton-01.jpg,Oberteile
470029-44005_3058,dreiviertel Arm Shirt mit Flowerprint,"lila, pink, grün druck",49.99,gerry weber,34-arm-shirt-mit-flowerprint-01.jpg,https://pic.gerryweber.com/static/i/1_470029-44005_3058_01/pdmain/34-arm-shirt-mit-flowerprint-01.jpg,Oberteile
470030-44013_80879,Poloshirt mit Kontrastkanten,azur,49.99,gerry weber,poloshirt-mit-kontrastkanten-01.jpg,https://pic.gerryweber.com/static/i/1_470030-44013_80879_01/pdmain/poloshirt-mit-kontrastkanten-01.jpg,Oberteile
470030-44013_99700,Poloshirt mit Kontrastkanten,off-white,49.99,gerry weber,poloshirt-mit-kontrastkanten-01.jpg,https://pic.gerryweber.com/static/i/1_470030-44013_99700_01/pdmain/poloshirt-mit-kontrastkanten-01.jpg,Oberteile
470031-44014_8092,Langarmshirt mit Streifenmix organic cotton,"blau, ecru, weiss ringel",39.99,gerry weber,langarmshirt-mit-streifenmix-organic-cotton-01.jpg,https://pic.gerryweber.com/static/i/1_470031-44014_8092_01/pdmain/langarmshirt-mit-streifenmix-organic-cotton-01.jpg,Oberteile
470032-44018_50896,dreiviertel Arm Shirt mit Frontprint,lime,39.99,gerry weber,34-arm-shirt-mit-frontprint-01.jpg,https://pic.gerryweber.com/static/i/1_470032-44018_50896_01/pdmain/34-arm-shirt-mit-frontprint-01.jpg,Oberteile
470032-44018_99700,dreiviertel Arm Shirt mit Frontprint,off-white,39.99,gerry weber,34-arm-shirt-mit-frontprint-01.jpg,https://pic.gerryweber.com/static/i/1_470032-44018_99700_01/pdmain/34-arm-shirt-mit-frontprint-01.jpg,Oberteile
470033-44033_50895,Shirt mit Stickerei,light khaki,49.99,gerry weber,shirt-mit-stickerei-01.jpg,https://pic.gerryweber.com/static/i/1_470033-44033_50895_01/pdmain/shirt-mit-stickerei-01.jpg,Oberteile
470033-44033_50896,Shirt mit Stickerei,lime,39.99,gerry weber,shirt-mit-stickerei-01.jpg,https://pic.gerryweber.com/static/i/1_470033-44033_50896_01/pdmain/shirt-mit-stickerei-01.jpg,Oberteile
470033-44033_99700,Shirt mit Stickerei,off-white,49.99,gerry weber,shirt-mit-stickerei-01.jpg,https://pic.gerryweber.com/static/i/1_470033-44033_99700_01/pdmain/shirt-mit-stickerei-01.jpg,Oberteile
470035-44033_80879,dreiviertel Arm Shirt mit feinem Glanz,azur,39.99,gerry weber,34-arm-shirt-mit-feinem-glanz-01.jpg,https://pic.gerryweber.com/static/i/1_470035-44033_80879_01/pdmain/34-arm-shirt-mit-feinem-glanz-01.jpg,Oberteile
