FileName,images,loc,ean,name,variant,price,category,description,MPN
1_470516-44744_3099-gemusterter-pullover-organic-cotton.txt,"https://pic.gerryweber.com/static/i/1_470516-44744_3099_01/pdmain/gemusterter-pullover-organic-cotton-01.jpg,https://pic.gerryweber.com/static/i/1_470516-44744_3099_02/pdmain/gemusterter-pullover-organic-cotton-02.jpg,https://pic.gerryweber.com/static/i/1_470516-44744_3099_03/pdmain/gemusterter-pullover-organic-cotton-03.jpg,https://pic.gerryweber.com/static/i/1_470516-44744_3099_100/pdmain/gemusterter-pullover-organic-cotton-100.jpg,https://pic.gerryweber.com/static/i/1_470516-44744_3099_101/pdmain/gemusterter-pullover-organic-cotton-101.jpg,https://pic.gerryweber.com/static/i/1_470516-44744_3099_102/pdmain/gemusterter-pullover-organic-cotton-102.jpg",https://www.gerryweber.com/de-de/p/1_470516-44744_3099-gemusterter-pullover-organic-cotton/,4060938210809,"Gemusterter Pullover organic cotton","Lila/Pink/Ecru/Weiss Druck",69.99,Pullover,"Der Pullover aus nachhaltiger Baumwolle ist nicht nur eine Wohltat für die Haut, tanzende Buchstaben in harmonischen Farben bringen gleichzeitig ein gute Laune Gefühl mit.",470516-44744_3099
1_470521-44715_8081-pullover-mit-colourblocking.txt,"https://pic.gerryweber.com/static/i/1_470521-44715_8081_01/pdmain/pullover-mit-colourblocking-01.jpg,https://pic.gerryweber.com/static/i/1_470521-44715_8081_02/pdmain/pullover-mit-colourblocking-02.jpg,https://pic.gerryweber.com/static/i/1_470521-44715_8081_03/pdmain/pullover-mit-colourblocking-03.jpg,https://pic.gerryweber.com/static/i/1_470521-44715_8081_100/pdmain/pullover-mit-colourblocking-100.jpg,https://pic.gerryweber.com/static/i/1_470521-44715_8081_101/pdmain/pullover-mit-colourblocking-101.jpg,https://pic.gerryweber.com/static/i/1_470521-44715_8081_102/pdmain/pullover-mit-colourblocking-102.jpg",https://www.gerryweber.com/de-de/p/1_470521-44715_8081-pullover-mit-colourblocking/,4060938210885,"Pullover mit Colourblocking","Blau Patch",49.99,Pullover,"Wenn sich starke Trendfarben vereinen, dann erreichen sie mit ausdrucksstarkem Colourblocking große Aufmerksamkeit, der gerippte Pullover hat damit das Potential, ein Lieblingsstück zu werden.",470521-44715_8081
1_470525-44719_80879-pullover-mit-kontrastkanten.txt,"https://pic.gerryweber.com/static/i/1_470525-44719_80879_01/pdmain/pullover-mit-kontrastkanten-01.jpg,https://pic.gerryweber.com/static/i/1_470525-44719_80879_02/pdmain/pullover-mit-kontrastkanten-02.jpg,https://pic.gerryweber.com/static/i/1_470525-44719_80879_03/pdmain/pullover-mit-kontrastkanten-03.jpg,https://pic.gerryweber.com/static/i/1_470525-44719_80879_100/pdmain/pullover-mit-kontrastkanten-100.jpg,https://pic.gerryweber.com/static/i/1_470525-44719_80879_101/pdmain/pullover-mit-kontrastkanten-101.jpg,https://pic.gerryweber.com/static/i/1_470525-44719_80879_102/pdmain/pullover-mit-kontrastkanten-102.jpg",https://www.gerryweber.com/de-de/p/1_470525-44719_80879-pullover-mit-kontrastkanten/,4060938211370,"Pullover mit Kontrastkanten",Azur,59.99,Pullover,"Dieser Pullover befindet sich auf maritimem Trendkurs! Egal, ob zur weiten Hose oder zur schmalen Jeans, mit diesem schönen Stück fühlen Sie sich ans Meer katapultiert.",470525-44719_80879
1_470526-44700_9082-34-arm-pullover-organic-cotton.txt,"https://pic.gerryweber.com/static/i/1_470526-44700_9082_01/pdmain/34-arm-pullover-organic-cotton-01.jpg,https://pic.gerryweber.com/static/i/1_470526-44700_9082_02/pdmain/34-arm-pullover-organic-cotton-02.jpg,https://pic.gerryweber.com/static/i/1_470526-44700_9082_03/pdmain/34-arm-pullover-organic-cotton-03.jpg,https://pic.gerryweber.com/static/i/1_470526-44700_9082_100/pdmain/34-arm-pullover-organic-cotton-100.jpg,https://pic.gerryweber.com/static/i/1_470526-44700_9082_101/pdmain/34-arm-pullover-organic-cotton-101.jpg,https://pic.gerryweber.com/static/i/1_470526-44700_9082_102/pdmain/34-arm-pullover-organic-cotton-102.jpg",https://www.gerryweber.com/de-de/p/1_470526-44700_9082-34-arm-pullover-organic-cotton/,4060938211530,"3/4 Arm Pullover organic cotton","Ecru/Weiss/Blau Ringel",59.99,Pullover,"Der Pullover begeistert auf Anhieb mit einer sportiven Optik! Verwöhnen Sie Ihre Haut mit natürlicher Baumwolle, die aus nachhaltigem Anbau stammt.",470526-44700_9082
1_470526-44700_9092-34-arm-pullover-organic-cotton.txt,"https://pic.gerryweber.com/static/i/1_470526-44700_9092_01/pdmain/34-arm-pullover-organic-cotton-01.jpg,https://pic.gerryweber.com/static/i/1_470526-44700_9092_02/pdmain/34-arm-pullover-organic-cotton-02.jpg,https://pic.gerryweber.com/static/i/1_470526-44700_9092_03/pdmain/34-arm-pullover-organic-cotton-03.jpg,https://pic.gerryweber.com/static/i/1_470526-44700_9092_100/pdmain/34-arm-pullover-organic-cotton-100.jpg,https://pic.gerryweber.com/static/i/1_470526-44700_9092_101/pdmain/34-arm-pullover-organic-cotton-101.jpg,https://pic.gerryweber.com/static/i/1_470526-44700_9092_102/pdmain/34-arm-pullover-organic-cotton-102.jpg",https://www.gerryweber.com/de-de/p/1_470526-44700_9092-34-arm-pullover-organic-cotton/,4060938211608,"3/4 Arm Pullover organic cotton","Ecru/Weiss Ringel",59.99,Pullover,"Der Pullover begeistert auf Anhieb mit einer sportiven Optik! Verwöhnen Sie Ihre Haut mit natürlicher Baumwolle, die aus nachhaltigem Anbau stammt.",470526-44700_9092
1_470534-44735_30869-34-arm-pullover-aus-baumwolle.txt,"https://pic.gerryweber.com/static/i/1_470534-44735_30869_01/pdmain/34-arm-pullover-aus-baumwolle-01.jpg,https://pic.gerryweber.com/static/i/1_470534-44735_30869_02/pdmain/34-arm-pullover-aus-baumwolle-02.jpg,https://pic.gerryweber.com/static/i/1_470534-44735_30869_03/pdmain/34-arm-pullover-aus-baumwolle-03.jpg,https://pic.gerryweber.com/static/i/1_470534-44735_30869_100/pdmain/34-arm-pullover-aus-baumwolle-100.jpg,https://pic.gerryweber.com/static/i/1_470534-44735_30869_101/pdmain/34-arm-pullover-aus-baumwolle-101.jpg,https://pic.gerryweber.com/static/i/1_470534-44735_30869_102/pdmain/34-arm-pullover-aus-baumwolle-102.jpg",https://www.gerryweber.com/de-de/p/1_470534-44735_30869-34-arm-pullover-aus-baumwolle/,4060938216900,"3/4 Arm Pullover aus Baumwolle",Candied,69.99,Pullover,"Mehr als nur ein Basic! Der Pullover aus natürlicher Baumwolle begeistert mit abwechslungsreichen Kombinationsmöglichkeiten und macht sich damit selbst zum Alttagshelden.",470534-44735_30869
1_470534-44735_50895-34-arm-pullover-aus-baumwolle.txt,"https://pic.gerryweber.com/static/i/1_470534-44735_50895_01/pdmain/34-arm-pullover-aus-baumwolle-01.jpg,https://pic.gerryweber.com/static/i/1_470534-44735_50895_02/pdmain/34-arm-pullover-aus-baumwolle-02.jpg,https://pic.gerryweber.com/static/i/1_470534-44735_50895_03/pdmain/34-arm-pullover-aus-baumwolle-03.jpg,https://pic.gerryweber.com/static/i/1_470534-44735_50895_100/pdmain/34-arm-pullover-aus-baumwolle-100.jpg,https://pic.gerryweber.com/static/i/1_470534-44735_50895_101/pdmain/34-arm-pullover-aus-baumwolle-101.jpg,https://pic.gerryweber.com/static/i/1_470534-44735_50895_102/pdmain/34-arm-pullover-aus-baumwolle-102.jpg",https://www.gerryweber.com/de-de/p/1_470534-44735_50895-34-arm-pullover-aus-baumwolle/,4060938216993,"3/4 Arm Pullover aus Baumwolle","Light Khaki",69.99,Pullover,"Mehr als nur ein Basic! Der Pullover aus natürlicher Baumwolle begeistert mit abwechslungsreichen Kombinationsmöglichkeiten und macht sich damit selbst zum Alttagshelden.",470534-44735_50895
1_470534-44735_50896-34-arm-pullover-aus-baumwolle.txt,"https://pic.gerryweber.com/static/i/1_470534-44735_50896_01/pdmain/34-arm-pullover-aus-baumwolle-01.jpg,https://pic.gerryweber.com/static/i/1_470534-44735_50896_02/pdmain/34-arm-pullover-aus-baumwolle-02.jpg,https://pic.gerryweber.com/static/i/1_470534-44735_50896_03/pdmain/34-arm-pullover-aus-baumwolle-03.jpg,https://pic.gerryweber.com/static/i/1_470534-44735_50896_100/pdmain/34-arm-pullover-aus-baumwolle-100.jpg,https://pic.gerryweber.com/static/i/1_470534-44735_50896_101/pdmain/34-arm-pullover-aus-baumwolle-101.jpg,https://pic.gerryweber.com/static/i/1_470534-44735_50896_102/pdmain/34-arm-pullover-aus-baumwolle-102.jpg",https://www.gerryweber.com/de-de/p/1_470534-44735_50896-34-arm-pullover-aus-baumwolle/,4060938217068,"3/4 Arm Pullover aus Baumwolle",Lime,69.99,Pullover,"Mehr als nur ein Basic! Der Pullover aus natürlicher Baumwolle begeistert mit abwechslungsreichen Kombinationsmöglichkeiten und macht sich damit selbst zum Alttagshelden.",470534-44735_50896
1_470535-44735_30869-fein-gerippter-pullover.txt,"https://pic.gerryweber.com/static/i/1_470535-44735_30869_01/pdmain/fein-gerippter-pullover-01.jpg,https://pic.gerryweber.com/static/i/1_470535-44735_30869_02/pdmain/fein-gerippter-pullover-02.jpg,https://pic.gerryweber.com/static/i/1_470535-44735_30869_03/pdmain/fein-gerippter-pullover-03.jpg,https://pic.gerryweber.com/static/i/1_470535-44735_30869_100/pdmain/fein-gerippter-pullover-100.jpg,https://pic.gerryweber.com/static/i/1_470535-44735_30869_101/pdmain/fein-gerippter-pullover-101.jpg,https://pic.gerryweber.com/static/i/1_470535-44735_30869_102/pdmain/fein-gerippter-pullover-102.jpg",https://www.gerryweber.com/de-de/p/1_470535-44735_30869-fein-gerippter-pullover/,4060938217228,"Fein gerippter Pullover",Candied,59.99,Pullover,"Mal ganz klassisch zur Jeans und gerne zum gemusterten Rock: der Pullover aus reiner Baumwolle glänzt mit vielen Talenten.",470535-44735_30869
1_470535-44735_50895-fein-gerippter-pullover.txt,"https://pic.gerryweber.com/static/i/1_470535-44735_50895_01/pdmain/fein-gerippter-pullover-01.jpg,https://pic.gerryweber.com/static/i/1_470535-44735_50895_02/pdmain/fein-gerippter-pullover-02.jpg,https://pic.gerryweber.com/static/i/1_470535-44735_50895_03/pdmain/fein-gerippter-pullover-03.jpg,https://pic.gerryweber.com/static/i/1_470535-44735_50895_100/pdmain/fein-gerippter-pullover-100.jpg,https://pic.gerryweber.com/static/i/1_470535-44735_50895_101/pdmain/fein-gerippter-pullover-101.jpg,https://pic.gerryweber.com/static/i/1_470535-44735_50895_102/pdmain/fein-gerippter-pullover-102.jpg",https://www.gerryweber.com/de-de/p/1_470535-44735_50895-fein-gerippter-pullover/,4060938217303,"Fein gerippter Pullover","Light Khaki",59.99,Pullover,"Mal ganz klassisch zur Jeans und gerne zum gemusterten Rock: der Pullover aus reiner Baumwolle glänzt mit vielen Talenten.",470535-44735_50895
1_470535-44735_50896-fein-gerippter-pullover.txt,"https://pic.gerryweber.com/static/i/1_470535-44735_50896_01/pdmain/fein-gerippter-pullover-01.jpg,https://pic.gerryweber.com/static/i/1_470535-44735_50896_02/pdmain/fein-gerippter-pullover-02.jpg,https://pic.gerryweber.com/static/i/1_470535-44735_50896_03/pdmain/fein-gerippter-pullover-03.jpg,https://pic.gerryweber.com/static/i/1_470535-44735_50896_100/pdmain/fein-gerippter-pullover-100.jpg,https://pic.gerryweber.com/static/i/1_470535-44735_50896_101/pdmain/fein-gerippter-pullover-101.jpg,https://pic.gerryweber.com/static/i/1_470535-44735_50896_102/pdmain/fein-gerippter-pullover-102.jpg",https://www.gerryweber.com/de-de/p/1_470535-44735_50896-fein-gerippter-pullover/,4060938217389,"Fein gerippter Pullover",Lime,59.99,Pullover,"Mal ganz klassisch zur Jeans und gerne zum gemusterten Rock: der Pullover aus reiner Baumwolle glänzt mit vielen Talenten.",470535-44735_50896
1_470537-44716_50896-pullover-aus-baendchengarn.txt,"https://pic.gerryweber.com/static/i/1_470537-44716_50896_01/pdmain/pullover-aus-baendchengarn-01.jpg,https://pic.gerryweber.com/static/i/1_470537-44716_50896_02/pdmain/pullover-aus-baendchengarn-02.jpg,https://pic.gerryweber.com/static/i/1_470537-44716_50896_03/pdmain/pullover-aus-baendchengarn-03.jpg,https://pic.gerryweber.com/static/i/1_470537-44716_50896_100/pdmain/pullover-aus-baendchengarn-100.jpg,https://pic.gerryweber.com/static/i/1_470537-44716_50896_101/pdmain/pullover-aus-baendchengarn-101.jpg,https://pic.gerryweber.com/static/i/1_470537-44716_50896_102/pdmain/pullover-aus-baendchengarn-102.jpg",https://www.gerryweber.com/de-de/p/1_470537-44716_50896-pullover-aus-baendchengarn/,4060938212964,"Pullover aus Bändchengarn",Lime,59.99,Pullover,"Mit diesem Pullover zaubern Sie ganz einfach eine Extraportion Fashion in Ihren Look! Das mit Struktur verstrickte Bändchengarn gibt der unifarbenen Form eine schöne Abwechslung.",470537-44716_50896
1_470537-44716_99700-pullover-aus-baendchengarn.txt,"https://pic.gerryweber.com/static/i/1_470537-44716_99700_01/pdmain/pullover-aus-baendchengarn-01.jpg,https://pic.gerryweber.com/static/i/1_470537-44716_99700_02/pdmain/pullover-aus-baendchengarn-02.jpg,https://pic.gerryweber.com/static/i/1_470537-44716_99700_03/pdmain/pullover-aus-baendchengarn-03.jpg,https://pic.gerryweber.com/static/i/1_470537-44716_99700_100/pdmain/pullover-aus-baendchengarn-100.jpg,https://pic.gerryweber.com/static/i/1_470537-44716_99700_101/pdmain/pullover-aus-baendchengarn-101.jpg,https://pic.gerryweber.com/static/i/1_470537-44716_99700_102/pdmain/pullover-aus-baendchengarn-102.jpg",https://www.gerryweber.com/de-de/p/1_470537-44716_99700-pullover-aus-baendchengarn/,4060938213053,"Pullover aus Bändchengarn",Off-white,59.99,Pullover,"Mit diesem Pullover zaubern Sie ganz einfach eine Extraportion Fashion in Ihren Look! Das mit Struktur verstrickte Bändchengarn gibt der unifarbenen Form eine schöne Abwechslung.",470537-44716_99700
1_470538-44744_3059-pullover-mit-blumenmuster-organic-cotton.txt,"https://pic.gerryweber.com/static/i/1_470538-44744_3059_01/pdmain/pullover-mit-blumenmuster-organic-cotton-01.jpg,https://pic.gerryweber.com/static/i/1_470538-44744_3059_02/pdmain/pullover-mit-blumenmuster-organic-cotton-02.jpg,https://pic.gerryweber.com/static/i/1_470538-44744_3059_03/pdmain/pullover-mit-blumenmuster-organic-cotton-03.jpg,https://pic.gerryweber.com/static/i/1_470538-44744_3059_100/pdmain/pullover-mit-blumenmuster-organic-cotton-100.jpg,https://pic.gerryweber.com/static/i/1_470538-44744_3059_101/pdmain/pullover-mit-blumenmuster-organic-cotton-101.jpg,https://pic.gerryweber.com/static/i/1_470538-44744_3059_102/pdmain/pullover-mit-blumenmuster-organic-cotton-102.jpg",https://www.gerryweber.com/de-de/p/1_470538-44744_3059-pullover-mit-blumenmuster-organic-cotton/,4060938213121,"Pullover mit Blumenmuster organic cotton","Lila/Pink/Grün Druck",59.99,Pullover,"Mit diesem Pullover tun Sie sich und der Natur Gutes! Der modische Style mit farbenfrohem Blumenmuster ist aus nachhaltiger Baumwolle gefertigt.",470538-44744_3059
1_470539-44720_50895-pullover-mit-seide.txt,"https://pic.gerryweber.com/static/i/1_470539-44720_50895_01/pdmain/pullover-mit-seide-01.jpg,https://pic.gerryweber.com/static/i/1_470539-44720_50895_02/pdmain/pullover-mit-seide-02.jpg,https://pic.gerryweber.com/static/i/1_470539-44720_50895_03/pdmain/pullover-mit-seide-03.jpg,https://pic.gerryweber.com/static/i/1_470539-44720_50895_100/pdmain/pullover-mit-seide-100.jpg,https://pic.gerryweber.com/static/i/1_470539-44720_50895_101/pdmain/pullover-mit-seide-101.jpg,https://pic.gerryweber.com/static/i/1_470539-44720_50895_102/pdmain/pullover-mit-seide-102.jpg",https://www.gerryweber.com/de-de/p/1_470539-44720_50895-pullover-mit-seide/,4060938259426,"Pullover mit Seide","Light Khaki",79.99,Pullover,"Luxus, den man sieht und spürt! Der Pullover aus einem hochwertigen Baumwoll-Leinen-Seide Gemisch begeistert mit einem kostbaren Tragegefühl und edlem Schimmer.",470539-44720_50895
1_470542-44744_5059-pullover-organic-cotton.txt,"https://pic.gerryweber.com/static/i/1_470542-44744_5059_01/pdmain/pullover-organic-cotton-01.jpg,https://pic.gerryweber.com/static/i/1_470542-44744_5059_02/pdmain/pullover-organic-cotton-02.jpg,https://pic.gerryweber.com/static/i/1_470542-44744_5059_03/pdmain/pullover-organic-cotton-03.jpg,https://pic.gerryweber.com/static/i/1_470542-44744_5059_100/pdmain/pullover-organic-cotton-100.jpg,https://pic.gerryweber.com/static/i/1_470542-44744_5059_101/pdmain/pullover-organic-cotton-101.jpg,https://pic.gerryweber.com/static/i/1_470542-44744_5059_102/pdmain/pullover-organic-cotton-102.jpg",https://www.gerryweber.com/de-de/p/1_470542-44744_5059-pullover-organic-cotton/,4060938213855,"Pullover organic cotton","Grün Druck",79.99,Pullover,"Der Pullover aus nachhaltiger Baumwolle macht eine gute Figur zur Freizeithosen und -röcken. Freuen Sie sich schon auf diese Zeit?",470542-44744_5059
1_470543-44705_5050-pullover-mit-intarsie.txt,"https://pic.gerryweber.com/static/i/1_470543-44705_5050_01/pdmain/pullover-mit-intarsie-01.jpg,https://pic.gerryweber.com/static/i/1_470543-44705_5050_02/pdmain/pullover-mit-intarsie-02.jpg,https://pic.gerryweber.com/static/i/1_470543-44705_5050_03/pdmain/pullover-mit-intarsie-03.jpg,https://pic.gerryweber.com/static/i/1_470543-44705_5050_100/pdmain/pullover-mit-intarsie-100.jpg,https://pic.gerryweber.com/static/i/1_470543-44705_5050_101/pdmain/pullover-mit-intarsie-101.jpg,https://pic.gerryweber.com/static/i/1_470543-44705_5050_102/pdmain/pullover-mit-intarsie-102.jpg",https://www.gerryweber.com/de-de/p/1_470543-44705_5050-pullover-mit-intarsie/,4060938258399,"Pullover mit Intarsie","Grün Gemustert",69.99,Pullover,"Es gibt sie, die nicht ganz so warmen Tage im Frühjahr, doch dieser Pullover behält die fröhliche Stimmung und die nötige Wärme!",470543-44705_5050
1_470544-44702_50898-12-arm-pullover-mit-fledermausarm.txt,"https://pic.gerryweber.com/static/i/1_470544-44702_50898_01/pdmain/12-arm-pullover-mit-fledermausarm-01.jpg,https://pic.gerryweber.com/static/i/1_470544-44702_50898_02/pdmain/12-arm-pullover-mit-fledermausarm-02.jpg,https://pic.gerryweber.com/static/i/1_470544-44702_50898_03/pdmain/12-arm-pullover-mit-fledermausarm-03.jpg,https://pic.gerryweber.com/static/i/1_470544-44702_50898_100/pdmain/12-arm-pullover-mit-fledermausarm-100.jpg,https://pic.gerryweber.com/static/i/1_470544-44702_50898_101/pdmain/12-arm-pullover-mit-fledermausarm-101.jpg,https://pic.gerryweber.com/static/i/1_470544-44702_50898_102/pdmain/12-arm-pullover-mit-fledermausarm-102.jpg",https://www.gerryweber.com/de-de/p/1_470544-44702_50898-12-arm-pullover-mit-fledermausarm/,4060938214081,"1/2 Arm Pullover mit Fledermausarm",Aloe,69.99,"3/4-Arm Pullover","Der neue Stricktrend wird Sie begeistern. Der Pullover aus leichtem Sommerstrick liegt leicht auf der Haut und begeistert mit der neuen Optik.",470544-44702_50898
1_470544-44702_80879-12-arm-pullover-mit-fledermausarm.txt,"https://pic.gerryweber.com/static/i/1_470544-44702_80879_01/pdmain/12-arm-pullover-mit-fledermausarm-01.jpg,https://pic.gerryweber.com/static/i/1_470544-44702_80879_02/pdmain/12-arm-pullover-mit-fledermausarm-02.jpg,https://pic.gerryweber.com/static/i/1_470544-44702_80879_03/pdmain/12-arm-pullover-mit-fledermausarm-03.jpg,https://pic.gerryweber.com/static/i/1_470544-44702_80879_100/pdmain/12-arm-pullover-mit-fledermausarm-100.jpg,https://pic.gerryweber.com/static/i/1_470544-44702_80879_101/pdmain/12-arm-pullover-mit-fledermausarm-101.jpg,https://pic.gerryweber.com/static/i/1_470544-44702_80879_102/pdmain/12-arm-pullover-mit-fledermausarm-102.jpg",https://www.gerryweber.com/de-de/p/1_470544-44702_80879-12-arm-pullover-mit-fledermausarm/,4060938214173,"1/2 Arm Pullover mit Fledermausarm",Azur,69.99,"3/4-Arm Pullover","Der neue Stricktrend wird Sie begeistern. Der Pullover aus leichtem Sommerstrick liegt leicht auf der Haut und begeistert mit der neuen Optik.",470544-44702_80879
1_470544-44702_99700-12-arm-pullover-mit-fledermausarm.txt,"https://pic.gerryweber.com/static/i/1_470544-44702_99700_02/pdmain/12-arm-pullover-mit-fledermausarm-02.jpg,https://pic.gerryweber.com/static/i/1_470544-44702_99700_03/pdmain/12-arm-pullover-mit-fledermausarm-03.jpg",https://www.gerryweber.com/de-de/p/1_470544-44702_99700-12-arm-pullover-mit-fledermausarm/,4060938214241,"1/2 Arm Pullover mit Fledermausarm",Off-white,69.99,"3/4-Arm Pullover","Der neue Stricktrend wird Sie begeistern. Der Pullover aus leichtem Sommerstrick liegt leicht auf der Haut und begeistert mit der neuen Optik.",470544-44702_99700
1_470545-44713_50892-pullover-aus-baendchengarn.txt,"https://pic.gerryweber.com/static/i/1_470545-44713_50892_01/pdmain/pullover-aus-baendchengarn-01.jpg,https://pic.gerryweber.com/static/i/1_470545-44713_50892_02/pdmain/pullover-aus-baendchengarn-02.jpg,https://pic.gerryweber.com/static/i/1_470545-44713_50892_03/pdmain/pullover-aus-baendchengarn-03.jpg,https://pic.gerryweber.com/static/i/1_470545-44713_50892_100/pdmain/pullover-aus-baendchengarn-100.jpg,https://pic.gerryweber.com/static/i/1_470545-44713_50892_101/pdmain/pullover-aus-baendchengarn-101.jpg,https://pic.gerryweber.com/static/i/1_470545-44713_50892_102/pdmain/pullover-aus-baendchengarn-102.jpg",https://www.gerryweber.com/de-de/p/1_470545-44713_50892-pullover-aus-baendchengarn/,4060938214333,"Pullover aus Bändchengarn","Aqua Grey",79.99,Pullover,"Der Pullover aus locker verstricktem Bändchengarn ist der Inbegriff von Frühling! Wählen Sie ein farbig durchschimmernden Unterzieher oder legen den Pullover lässig um die Schultern.",470545-44713_50892
1_470549-44726_8089-pullover-aus-reinem-leinen.txt,"https://pic.gerryweber.com/static/i/1_470549-44726_8089_01/pdmain/pullover-aus-reinem-leinen-01.jpg,https://pic.gerryweber.com/static/i/1_470549-44726_8089_02/pdmain/pullover-aus-reinem-leinen-02.jpg,https://pic.gerryweber.com/static/i/1_470549-44726_8089_03/pdmain/pullover-aus-reinem-leinen-03.jpg,https://pic.gerryweber.com/static/i/1_470549-44726_8089_100/pdmain/pullover-aus-reinem-leinen-100.jpg,https://pic.gerryweber.com/static/i/1_470549-44726_8089_101/pdmain/pullover-aus-reinem-leinen-101.jpg,https://pic.gerryweber.com/static/i/1_470549-44726_8089_102/pdmain/pullover-aus-reinem-leinen-102.jpg",https://www.gerryweber.com/de-de/p/1_470549-44726_8089-pullover-aus-reinem-leinen/,4060938215057,"Pullover aus reinem Leinen","Blau Druck",89.99,Pullover,"Der Pullover aus natürlichem Leinen ergänzt das kühlende Material mit einem frischen Print in Aquafarben.",470549-44726_8089
1_470552-44711_5050-geringelter-pullover.txt,"https://pic.gerryweber.com/static/i/1_470552-44711_5050_01/pdmain/geringelter-pullover-01.jpg,https://pic.gerryweber.com/static/i/1_470552-44711_5050_02/pdmain/geringelter-pullover-02.jpg,https://pic.gerryweber.com/static/i/1_470552-44711_5050_03/pdmain/geringelter-pullover-03.jpg,https://pic.gerryweber.com/static/i/1_470552-44711_5050_100/pdmain/geringelter-pullover-100.jpg,https://pic.gerryweber.com/static/i/1_470552-44711_5050_101/pdmain/geringelter-pullover-101.jpg,https://pic.gerryweber.com/static/i/1_470552-44711_5050_102/pdmain/geringelter-pullover-102.jpg",https://www.gerryweber.com/de-de/p/1_470552-44711_5050-geringelter-pullover/,4060938215361,"Geringelter Pullover","Grün Gemustert",59.99,Pullover,"Dieser Pullover bringt Ihnen eine modische Farbharmonie! Zur Jeans oder zum Rock entsteht ein frischer Casual-Look.",470552-44711_5050
1_470552-44711_8050-geringelter-pullover.txt,"https://pic.gerryweber.com/static/i/1_470552-44711_8050_02/pdmain/geringelter-pullover-02.jpg,https://pic.gerryweber.com/static/i/1_470552-44711_8050_03/pdmain/geringelter-pullover-03.jpg",https://www.gerryweber.com/de-de/p/1_470552-44711_8050-geringelter-pullover/,4060938215446,"Geringelter Pullover","Blau/Grün Gemustert",79.99,Pullover,"Dieser Pullover bringt Ihnen eine modische Farbharmonie! Zur Jeans oder zum Rock entsteht ein frischer Casual-Look.",470552-44711_8050
1_470554-44720_8092-geringelter-oversize-pullover.txt,"https://pic.gerryweber.com/static/i/1_470554-44720_8092_01/pdmain/geringelter-oversize-pullover-01.jpg,https://pic.gerryweber.com/static/i/1_470554-44720_8092_02/pdmain/geringelter-oversize-pullover-02.jpg,https://pic.gerryweber.com/static/i/1_470554-44720_8092_03/pdmain/geringelter-oversize-pullover-03.jpg,https://pic.gerryweber.com/static/i/1_470554-44720_8092_100/pdmain/geringelter-oversize-pullover-100.jpg,https://pic.gerryweber.com/static/i/1_470554-44720_8092_101/pdmain/geringelter-oversize-pullover-101.jpg,https://pic.gerryweber.com/static/i/1_470554-44720_8092_102/pdmain/geringelter-oversize-pullover-102.jpg",https://www.gerryweber.com/de-de/p/1_470554-44720_8092-geringelter-oversize-pullover/,4060938259587,"Geringelter Oversize-Pullover","Blau/Ecru/Weiss Ringel",69.99,Pullover,"Luxus, den man sieht und spürt: der Pullover aus einem wertvollen Baumwoll-Leinen-Seide Gemisch lässt die klaren Farben bemerkenswert erstrahlen.",470554-44720_8092
1_470554-44720_9092-geringelter-oversize-pullover.txt,"https://pic.gerryweber.com/static/i/1_470554-44720_9092_01/pdmain/geringelter-oversize-pullover-01.jpg,https://pic.gerryweber.com/static/i/1_470554-44720_9092_02/pdmain/geringelter-oversize-pullover-02.jpg,https://pic.gerryweber.com/static/i/1_470554-44720_9092_03/pdmain/geringelter-oversize-pullover-03.jpg,https://pic.gerryweber.com/static/i/1_470554-44720_9092_100/pdmain/geringelter-oversize-pullover-100.jpg,https://pic.gerryweber.com/static/i/1_470554-44720_9092_101/pdmain/geringelter-oversize-pullover-101.jpg,https://pic.gerryweber.com/static/i/1_470554-44720_9092_102/pdmain/geringelter-oversize-pullover-102.jpg",https://www.gerryweber.com/de-de/p/1_470554-44720_9092-geringelter-oversize-pullover/,4060938259662,"Geringelter Oversize-Pullover","Ecru/Weiss Ringel",69.99,Pullover,"Luxus, den man sieht und spürt: der Pullover aus einem wertvollen Baumwoll-Leinen-Seide Gemisch lässt die klaren Farben bemerkenswert erstrahlen.",470554-44720_9092
1_470555-44718_11000-pullover-mit-lockerem-schnitt.txt,"https://pic.gerryweber.com/static/i/1_470555-44718_11000_01/pdmain/pullover-mit-lockerem-schnitt-01.jpg,https://pic.gerryweber.com/static/i/1_470555-44718_11000_02/pdmain/pullover-mit-lockerem-schnitt-02.jpg,https://pic.gerryweber.com/static/i/1_470555-44718_11000_03/pdmain/pullover-mit-lockerem-schnitt-03.jpg,https://pic.gerryweber.com/static/i/1_470555-44718_11000_100/pdmain/pullover-mit-lockerem-schnitt-100.jpg,https://pic.gerryweber.com/static/i/1_470555-44718_11000_101/pdmain/pullover-mit-lockerem-schnitt-101.jpg,https://pic.gerryweber.com/static/i/1_470555-44718_11000_102/pdmain/pullover-mit-lockerem-schnitt-102.jpg",https://www.gerryweber.com/de-de/p/1_470555-44718_11000-pullover-mit-lockerem-schnitt/,4060938215682,"Pullover mit lockerem Schnitt",Schwarz,49.99,Pullover,"Wer nach einem gemütlichen Oberteil mit modischem Charme Ausschau hält, der erhält mit diesem Pullover aus einem feinen Garngemisch das richtige Kleidungsstück.",470555-44718_11000
